Cluster,SubclusterName,year,jobs,national.jobs,jobs.change,national.jobs.change,jobs.pct.change,Sum_Earnings,earnings.jobs,average_earnings,LQ,region
Food Processing and Manufacturing,Animal Foods,2015,534.859269531294,58148.374719067375,182.38058332391833,6042.6251224244625,0.3409879826589552,22591802.809978373,534.859269531294,42238.7796135158,1.994926145541848,Medium Region
Food Processing and Manufacturing,Animal Foods,2016,440.4497499102912,71483.56168240521,145.28198636091813,15324.663111232345,0.32984917437348643,28146827.121082515,440.4497499102912,63904.740840051185,1.2681600656544123,Medium Region
Food Processing and Manufacturing,Animal Foods,2017,494.5946713672899,66411.34200501695,158.10510605699358,16230.448733177254,0.3196660118070368,27971643.650069214,494.5946713672899,56554.680568520016,1.5839627558857086,Medium Region
Food Processing and Manufacturing,Animal Foods,2018,522.0743467454427,65053.62264140142,179.52306234476072,19748.201311539236,0.34386493698433734,33824598.488205284,522.0743467454427,64788.85373139731,1.628936375994105,Medium Region
Food Processing and Manufacturing,Baked Goods,2006,429.3849179702998,142852.38325013898,64.32601296394016,-30294.755001535905,0.14980967023250114,20012970.10341796,429.3849179702998,46608.46076760023,0.7496924593957034,Medium Region
Food Processing and Manufacturing,Baked Goods,2007,411.6460766020557,139247.77225523687,-5.461646516983877,-11754.444567532764,-0.013267821139137761,19941910.456925854,411.6460766020557,48444.3107572819,0.7418372122112228,Medium Region
Food Processing and Manufacturing,Baked Goods,2008,455.6437477135518,143447.84060246762,-31.422216555199615,-3507.0117011522398,-0.0689622467396474,17972734.12002683,455.6437477135518,39444.70698921056,0.7612705019947511,Medium Region
Food Processing and Manufacturing,Baked Goods,2009,390.25941379822535,143303.73185121,-92.3502097070569,-6186.807972101276,-0.236638006520464,17820254.381562926,390.25941379822535,45662.58686273864,0.6282648564780484,Medium Region
Food Processing and Manufacturing,Baked Goods,2010,398.4155204072882,144037.16753992462,-36.46330786867517,-2554.977187493776,-0.09152080177850458,18621485.49964188,398.4155204072882,46738.85565654092,0.6509148905240842,Medium Region
Food Processing and Manufacturing,Baked Goods,2011,464.27785228385767,152109.243346488,34.892934313557845,9256.860096349017,0.07515528501287294,20930975.015598092,464.27785228385767,45082.86344617829,0.7096129708659563,Medium Region
Food Processing and Manufacturing,Baked Goods,2012,534.3499816614276,152561.14956902136,122.70390505937193,13313.377313784504,0.22963209370355891,27089532.241947975,534.3499816614276,50696.234998866945,0.8131327623704981,Medium Region
Food Processing and Manufacturing,Baked Goods,2013,669.8564138183563,164044.22789485753,214.2126661048044,20596.387292389918,0.31978893041231976,28164296.58845535,669.8564138183563,42045.27419228774,0.8951990459840815,Medium Region
Food Processing and Manufacturing,Baked Goods,2014,939.9075829997621,151850.51419526758,549.6481692015368,8546.782344057563,0.5847895890437517,43440285.48800116,939.9075829997621,46217.61359702974,1.3448097655434266,Medium Region
Food Processing and Manufacturing,Baked Goods,2015,1217.7820688576737,162257.5814914255,819.3665484503856,18220.413951500894,0.6728351232983606,83764831.5834123,1217.7820688576737,68784.74706232695,1.6277565532899823,Medium Region
Food Processing and Manufacturing,Baked Goods,2016,1318.287802184587,155513.97494697518,854.0099499007292,3404.7316004871736,0.6478175315629223,57551763.55753979,1318.287802184587,43656.4485100814,1.7447158246356824,Medium Region
Food Processing and Manufacturing,Baked Goods,2017,1287.4593108769798,158412.35292148354,753.109329215552,5851.203352462158,0.5849577713664255,49708321.137268685,1287.4593108769798,38609.624954600564,1.7285512347684355,Medium Region
Food Processing and Manufacturing,Baked Goods,2018,1207.4139502032872,156665.2343188054,537.557536384931,-7378.993576052149,0.44521395192959695,48948734.7473227,1207.4139502032872,40540.143452112185,1.5643243690161703,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2006,71.16572711946687,67508.37413709796,-319.6806134543824,-5785.450459485726,-4.492058556750643,867223.7781366648,71.16572711946687,12185.97509276965,0.2629281522407428,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2007,120.99895411877631,58884.38281239562,68.80639483538,-22057.0726697757,0.5686528064353145,2782812.7988902433,120.99895411877631,22998.651675604968,0.5156492365374276,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2008,122.18746642543137,66198.73575355425,83.83476033920917,-1982.9853246178336,0.686115874170874,2520106.7930334806,122.18746642543137,20624.920597493958,0.44236887839871647,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2009,100.871327650409,58635.04880463132,35.0027646458875,-12186.731898144026,0.34700410375480545,2919531.7238056012,100.871327650409,28943.1277629641,0.3968782741323593,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2010,162.93623463418766,57822.18502302308,116.87844695922712,1452.383886605514,0.717326303885897,6063572.267256293,162.93623463418766,37214.38807561606,0.6631101991508973,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2011,244.8063404849557,59555.51853825699,173.64061336548883,-7952.8555988409735,0.7092978597756529,6443019.19953967,244.8063404849557,26318.841198214872,0.9556521386202843,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2012,297.37056587095276,49686.12860526695,176.37161175217642,-9198.25420712867,0.5931037970607852,7152415.747283703,297.37056587095276,24052.198059129943,1.3894484340580966,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2013,220.1245738061788,51774.05569870982,97.93710738074743,-14424.680054844437,0.444916738223792,7972087.736301544,220.1245738061788,36216.25517976481,0.9320842853071439,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2014,301.5407873909951,54840.676864330264,200.66945974058612,-3794.3719403010537,0.6654803201809862,10007267.213930475,301.5407873909951,33187.1097787991,1.194634976162527,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2015,310.6667231806107,65635.62525537025,147.73048854642303,7813.440232347171,0.4755272371432512,10247965.033956904,310.6667231806107,32987.0059111516,1.0265497125009553,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2016,363.64436134150276,70041.96868762877,118.83802085654706,10486.450149371785,0.32679736987574204,11698846.63848589,363.64436134150276,32171.120694208603,1.0685685845918909,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2017,491.14375610391767,70890.76247743705,193.77319023296494,21204.6338721701,0.3945345692065885,14618840.44979178,491.14375610391767,29764.89117108654,1.4735224897253392,Medium Region
Food Processing and Manufacturing,Candy and Chocolate,2018,607.5908298133123,66986.98183351447,387.4662560071335,15212.926134804648,0.6377091901241926,28395788.526618067,607.5908298133123,46735.051178015514,1.8410435165715555,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2006,359.1594194471499,12813.162043227943,-31.442368167618042,-1033.1703981542632,-0.08754432284141936,21138870.990743324,359.1594194471499,58856.512863513795,6.9912493075518976,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2007,337.49132124127146,12193.462786635351,7.27193407180755,1887.9012751595437,0.021547025402199507,16059944.12543798,337.49132124127146,47586.243303592324,6.9455787874558625,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2008,373.0086425056357,12276.446480143908,97.12470109175808,995.0485006601175,0.26038190546829126,13804718.327669736,373.0086425056357,37009.11119629397,7.282052759379008,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2009,265.75712077665065,14140.132141788226,-55.0878828111928,-784.366017805236,-0.20728657298138822,13416151.562924106,265.75712077665065,50482.754793988744,4.335890655141866,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2010,225.57444095844994,15702.252756370423,-159.04119100969126,-1116.616754169203,-0.7050496959404462,9563500.659500688,225.57444095844994,42396.20685245211,3.380574077213598,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2011,344.56742586346365,16744.581454102365,-14.591993583686246,3931.4194108744214,-0.04234873202862881,18227171.14951343,344.56742586346365,52898.70655601678,4.784087415243638,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2012,267.0446166862133,19428.607335403678,-70.44670455505815,7235.144548768327,-0.2638012532483868,15113976.334970485,267.0446166862133,56597.19533957104,3.190963011419943,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2013,406.3664068393688,16652.0340697466,33.35776433373309,4375.587589602694,0.08208789843920088,21698120.600774597,406.3664068393688,53395.458471919344,5.349945433859773,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2014,323.1730542143023,23024.314597551576,57.41593343765163,8884.18245576335,0.177663121008777,21106376.651795484,323.1730542143023,65309.82820677691,3.0495825895625757,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2015,345.1770579430372,22547.012655221875,119.60261698458726,6844.759898851453,0.34649642620317095,15448991.600851756,345.1770579430372,44756.7161413179,3.3203035520515334,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2016,370.69877190160304,23309.9491177096,26.131346038139384,6565.367663607234,0.0704921300496663,19754980.71077103,370.69877190160304,53291.19546156663,3.2731334340614247,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2017,525.9359839559936,26779.55197851769,258.8913672697803,7350.944643114013,0.4922488195663037,22291236.039940916,525.9359839559936,42383.934014688144,4.177027819432244,Medium Region
Food Processing and Manufacturing,Coffee and Tea,2018,605.1068459812772,20437.24340370681,198.74043914190838,3785.209333960207,0.32843858974958234,23948845.390179925,605.1068459812772,39577.878765101486,6.00970291039297,Medium Region
Food Processing and Manufacturing,Dairy Products,2006,294.9146055289449,133912.65245959288,-21.1501532613336,-1498.6216266496572,-0.07171619467065622,14154984.736104822,294.9146055289449,47996.89289961448,0.5492859822083728,Medium Region
Food Processing and Manufacturing,Dairy Products,2007,249.23599519504305,124010.54643197719,-38.209532570955346,-192.3002970545549,-0.15330663831704547,16702107.65326873,249.23599519504305,67013.22431456286,0.5043418802258451,Medium Region
Food Processing and Manufacturing,Dairy Products,2008,360.2951514029481,128434.4633802479,143.41345471871946,-13167.232272327126,0.39804436490550565,19933368.668279216,360.2951514029481,55325.109401725116,0.6723330241624792,Medium Region
Food Processing and Manufacturing,Dairy Products,2009,281.89655119428954,129287.56232957295,-11.857090379038532,-1007.412607985907,-0.042061849741703135,19218416.542426117,281.89655119428954,68175.42272512708,0.5030137942975624,Medium Region
Food Processing and Manufacturing,Dairy Products,2010,246.88555095338359,117896.17823897104,-48.50708308855593,-19410.048931772722,-0.1964759901956147,14709699.576130675,246.88555095338359,59581.04684266488,0.49278613199014243,Medium Region
Food Processing and Manufacturing,Dairy Products,2011,309.94684975425474,128524.18757618859,15.03224422530989,-5388.464883404282,0.04849942574744152,14874583.942590168,309.94684975425474,47990.7569777969,0.5606625446709338,Medium Region
Food Processing and Manufacturing,Dairy Products,2012,325.7108584974616,129079.3662784851,76.47486330241854,5068.819846507917,0.2347937175174482,17868524.862470075,325.7108584974616,54860.083403112374,0.5858076330298941,Medium Region
Food Processing and Manufacturing,Dairy Products,2013,614.6024770281215,142364.1625063317,254.30732562517335,13929.69912608379,0.4137753021349072,39105913.527271606,614.6024770281215,63627.97904161765,0.9464386623518347,Medium Region
Food Processing and Manufacturing,Dairy Products,2014,666.8237001072885,138650.5779095901,384.9271489129989,9363.015580017156,0.57725475092002,37982839.61383613,666.8237001072885,56960.842285187064,1.0449158346172647,Medium Region
Food Processing and Manufacturing,Dairy Products,2015,789.0879769747771,135996.24291096698,542.2024260213935,18100.064671995933,0.6871254433505642,56481165.74606475,789.0879769747771,71577.7801641377,1.2584135662986267,Medium Region
Food Processing and Manufacturing,Dairy Products,2016,744.7591947065077,140437.8981102217,434.81234495225306,11913.710534033089,0.5838294418420742,42167021.29867322,744.7591947065077,56618.32925109473,1.0914791433601894,Medium Region
Food Processing and Manufacturing,Dairy Products,2017,880.1322720296395,158998.8939103362,554.4214135321779,29919.5276318511,0.6299296493851405,52683851.989342146,880.1322720296395,59859.01626791837,1.1773121648387712,Medium Region
Food Processing and Manufacturing,Dairy Products,2018,859.4527605708533,147403.9259118397,244.85028354273186,5039.763405508033,0.2848909152145848,63325493.29277708,859.4527605708533,73681.1796970853,1.1834671687796707,Medium Region
Food Processing and Manufacturing,Distilleries,2006,0,8486.564962563134,-14,402.5102932379841,-Inf,0,0,NaN,0.029389480338112662,Medium Region
Food Processing and Manufacturing,Distilleries,2007,0,7808.154846425374,-15,1899.7777025979221,-Inf,0,0,NaN,0.03213841634946246,Medium Region
Food Processing and Manufacturing,Distilleries,2008,0,7590.43905900752,-10,-13.78275440910511,-Inf,0,0,NaN,0.03157480693549766,Medium Region
Food Processing and Manufacturing,Distilleries,2009,0.5121279684409269,6582.557666586051,-13.487872031559073,875.4569448288003,-26.336917455651275,37066.93837815768,0.5121279684409269,72378.27391267207,0.03504710962484546,Medium Region
Food Processing and Manufacturing,Distilleries,2010,2.2635461673522856,7275.730415705416,-9.736453832647715,-621.0065889614461,-4.301416058165333,38144.40914965573,2.2635461673522856,16851.615266267792,0.07321082297290293,Medium Region
Food Processing and Manufacturing,Distilleries,2011,12.945502499304496,6176.589888853282,12.945502499304496,-2309.975073709852,1,251601.8091035702,12.945502499304496,19435.461011813768,0.4872696156808668,Medium Region
Food Processing and Manufacturing,Distilleries,2012,21.996102219882836,9044.224785883114,21.996102219882836,1236.0699394577405,1,674690.1580559409,21.996102219882836,30673.168878351153,0.5646170582827017,Medium Region
Food Processing and Manufacturing,Distilleries,2013,42.071264877103225,8970.7657735452,42.071264877103225,1380.3267145376794,1,1912125.0952997387,42.071264877103225,45449.66976594016,1.0281462511802646,Medium Region
Food Processing and Manufacturing,Distilleries,2014,59.22787122856578,11920.409750144518,58.71574326012485,5337.852083558467,0.9913532605879996,2093712.271160783,59.22787122856578,35350.11857983137,1.07951058979483,Medium Region
Food Processing and Manufacturing,Distilleries,2015,83.35875545397211,11587.261986693924,81.09520928661982,4311.531570988508,0.9728457298213606,2404118.3293939107,83.35875545397211,28840.621675564526,1.5602538804894932,Medium Region
Food Processing and Manufacturing,Distilleries,2016,71.83939433816893,10492.424941078878,58.893891838864434,4315.835052225596,0.8197993925398891,2286444.881183609,71.83939433816893,31827.1736871924,1.4091936570857584,Medium Region
Food Processing and Manufacturing,Distilleries,2017,98.71885140105373,15400.822451351201,76.72274918117088,6356.597665468087,0.7771843785892341,2920960.875386261,98.71885140105373,29588.68376131737,1.3633079538838635,Medium Region
Food Processing and Manufacturing,Distilleries,2018,163.4396789592385,16398.504645471647,121.36841408213527,7427.738871926447,0.7425884268434245,5343396.9826151915,163.4396789592385,32693.38887986817,2.023002909786296,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2006,149.57868387926453,39393.378346475314,7.036518072431477,-1508.1426878370185,0.04704225154241326,6639245.1491672285,149.57868387926453,44386.30543457803,0.9470443717249534,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2007,166.18308796196047,39988.75583269357,9.410435458518094,-2666.5825111269223,0.05662691416994343,6879380.241795937,166.18308796196047,41396.39193231646,1.0428499449439115,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2008,173.72845195522697,37486.26778483476,-12.869135863879052,2932.1787779360384,-0.07407615574215595,8368142.491128629,173.72845195522697,48167.944841212615,1.1107244912775849,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2009,163.23680600658983,44967.91182709941,26.42347456607436,8456.150428818342,0.16187203861981747,8618131.009747919,163.23680600658983,52795.268546237094,0.8374564797551267,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2010,223.525847478571,47062.25858124543,43.2443376067838,11013.448561838479,0.19346459523402346,13944712.73685915,223.525847478571,62385.23595440569,1.1176800921298666,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2011,139.49076235987022,54811.18827950359,-10.087921519394314,15417.809933028278,-0.0723196385820061,9079834.457129566,139.49076235987022,65092.72946479876,0.5916643672663867,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2012,155.1496029893535,47364.179018269904,-11.03348497260697,7375.4231855763355,-0.0711151350697565,9802917.70748657,155.1496029893535,63183.64674229463,0.7604668167551112,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2013,147.8200068112143,53670.979562344735,-25.90844514401266,16184.711777509976,-0.17527022020166166,10697658.295564126,147.8200068112143,72369.48858503606,0.6037992101833782,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2014,152.6590344088168,39931.58636405791,-10.577771597773022,-5036.325463041496,-0.06929017754328272,11859266.058155578,152.6590344088168,77684.6657263453,0.8306114524956283,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2015,144.84165725161552,52075.84029162605,-78.68419022695548,5013.581710380626,-0.5432428192275317,10749747.04533641,144.84165725161552,74217.233144897,0.6032288094190986,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2016,125.27690672606929,56032.14805753258,-14.213855633800932,1220.9597780289841,-0.11345950347322173,6471414.952261691,125.27690672606929,51656.88650352853,0.4601692963553135,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2017,167.4352406506296,48095.84889277507,12.285637661276098,731.669874505169,0.07337545915385467,13470340.182290137,167.4352406506296,80451.04560991046,0.7404181653884285,Medium Region
Food Processing and Manufacturing,Farm Wholesalers,2018,155.38303354858536,51523.29736358516,7.563026737371047,-2147.682198759576,0.04867343985150239,12110811.447145462,155.38303354858536,77941.6592054025,0.6121293468124904,Medium Region
Food Processing and Manufacturing,Glass Containers,2006,196.6201614014237,15342.321418256153,196.6201614014237,-9911.718970945542,1,14248950.083904097,196.6201614014237,72469.42522243765,3.1963977653015094,Medium Region
Food Processing and Manufacturing,Glass Containers,2007,231.0795916825995,18244.94136375918,218.0795916825995,-3448.2889069613157,0.9437423274580812,19371599.057514627,231.0795916825995,83830.85203007708,3.1782789358565244,Medium Region
Food Processing and Manufacturing,Glass Containers,2008,177.1456711343195,20794.57016017563,177.1456711343195,2894.869117940925,1,11552668.771086274,177.1456711343195,65215.64256755978,2.0416824610356867,Medium Region
Food Processing and Manufacturing,Glass Containers,2009,254.73179121851197,15886.455228888328,254.73179121851197,-2262.4343885094495,1,20114116.40349955,254.73179121851197,78961.93995764518,3.699159228930263,Medium Region
Food Processing and Manufacturing,Glass Containers,2010,231.2223097548203,18111.272349031795,105.14897641383801,-2563.758965571382,0.454752729203917,13094740.345469913,231.2223097548203,56632.68548504294,3.0043000488875813,Medium Region
Food Processing and Manufacturing,Glass Containers,2011,249.1200016662394,19036.129636420817,52.4998402648157,3693.808218164664,0.21074116856804137,19809251.160131466,249.1200016662394,79516.90361126071,3.04248978606227,Medium Region
Food Processing and Manufacturing,Glass Containers,2012,198.27496852766615,15390.254990784613,-32.80462315493335,-2854.6863729745655,-0.1654501493483076,16084431.780958464,198.27496852766615,81121.84760586223,2.9908985878651,Medium Region
Food Processing and Manufacturing,Glass Containers,2013,199.6649297162804,13330.80613596621,22.519258581960884,-7463.76402420942,0.11278524783476132,14255977.028911574,199.6649297162804,71399.5044055509,3.2835544415817264,Medium Region
Food Processing and Manufacturing,Glass Containers,2014,227.50913320992117,12756.798089161526,-27.2226580085908,-3129.6571397268017,-0.1196552315263433,19770073.13139216,227.50913320992117,86897.93175533944,3.8747984889349465,Medium Region
Food Processing and Manufacturing,Glass Containers,2015,195.86324184501137,13964.605960397053,-35.359067909808914,-4146.666388634741,-0.1805293712936137,17205198.111682262,195.86324184501137,87842.91503403643,3.0419293879610954,Medium Region
Food Processing and Manufacturing,Glass Containers,2016,182.41629279264274,14778.599381965887,-66.70370887359667,-4257.53025445493,-0.36566749522434644,13538668.381574057,182.41629279264274,74218.52606643974,2.5404709756463255,Medium Region
Food Processing and Manufacturing,Glass Containers,2017,235.96302218753067,17047.2626286677,37.68805365986452,1657.0076378830872,0.1597201684843318,22932014.42923851,235.96302218753067,97184.78012632582,2.9439273408195867,Medium Region
Food Processing and Manufacturing,Glass Containers,2018,213.21984595583834,12479.124629724747,13.55491623955794,-851.6815062414626,0.06357248866207983,18463861.89648559,213.21984595583834,86595.41898510605,3.4680612361494743,Medium Region
Food Processing and Manufacturing,Malt Beverages,2006,1175.1715858124785,31598.332090362823,480.2109386735722,-590.9170304524732,0.40863048806746693,66644845.64390288,1175.1715858124785,56710.73607334254,9.27600491497397,Medium Region
Food Processing and Manufacturing,Malt Beverages,2007,1000.0109436397497,25037.25211187469,-54.80588137217546,-2496.0639245443626,-0.05480528160291722,60988070.229473725,1000.0109436397497,60987.40280530816,10.02284421908984,Medium Region
Food Processing and Manufacturing,Malt Beverages,2008,1233.529515765998,31274.293721948736,335.816220293666,1538.0779104064288,0.2722401174852558,76412707.87523957,1233.529515765998,61946.39601127724,9.452999536567297,Medium Region
Food Processing and Manufacturing,Malt Beverages,2009,1140.2704714342924,25737.296458040822,257.95462120028435,-8005.141195058977,0.22622231098891424,66598642.7246717,1140.2704714342924,58406.004884876485,10.2209633812978,Medium Region
Food Processing and Manufacturing,Malt Beverages,2010,1108.98764491711,22281.252903347075,102.04221454566425,-1645.7589805941034,0.09201384254672312,59282983.985254794,1108.98764491711,53456.848015367956,11.71250072161888,Medium Region
Food Processing and Manufacturing,Malt Beverages,2011,1495.8045950208154,24209.503767346792,320.63300920833694,-7388.828323016028,0.21435487648296403,92592329.58166257,1495.8045950208154,61901.35388665126,14.364422148706568,Medium Region
Food Processing and Manufacturing,Malt Beverages,2012,1126.8358128606783,34295.13098393212,126.82486922092858,9257.878872057427,0.11254955493379333,70919409.50831665,1126.8358128606783,62936.77277461992,7.6279491418051,Medium Region
Food Processing and Manufacturing,Malt Beverages,2013,1233.0677825849023,32873.376090163685,-0.4617331810957648,1599.0823682149514,-3.744588802148615e-4,80899329.12697577,1233.0677825849023,65608.17683305702,8.223211999696323,Medium Region
Food Processing and Manufacturing,Malt Beverages,2014,1401.668386778072,42735.41611687316,261.3979153437797,16998.119658832336,0.1864905549768721,100076920.62103537,1401.668386778072,71398.42887594544,7.12605727930689,Medium Region
Food Processing and Manufacturing,Malt Beverages,2015,1691.4386336635143,44544.934780706746,582.4509887464043,22263.68187735967,0.34435242116047937,103226041.36080782,1691.4386336635143,61028.54653214871,8.235363901202525,Medium Region
Food Processing and Manufacturing,Malt Beverages,2016,2455.1194946716223,58035.666378941896,959.3148996508068,33826.16261159511,0.39074061435006335,167560417.20087937,2455.1194946716223,68249.39379306707,8.706859730043382,Medium Region
Food Processing and Manufacturing,Malt Beverages,2017,2220.4065822932557,66939.0031121576,1093.5707694325772,32643.87212822548,0.4925092449974309,99937917.74037649,2220.4065822932557,45008.83691182347,7.054903126974277,Medium Region
Food Processing and Manufacturing,Malt Beverages,2018,2875.749910834303,97015.0421521339,1642.6821282494006,64141.666061970216,0.5712187009241116,177287149.07895392,2875.749910834303,61649.01489209121,6.01665753497516,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2006,24.384854110807947,31393.357375333137,-148.31544479650532,-2065.8917447656568,-6.082277307157167,27102.741298961733,24.384854110807947,1111.458004866601,0.1937341781060412,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2007,30.335082246540352,37414.71905421732,-77.59693298723639,2628.5260204892784,-2.557993163050881,100309.52033070388,30.335082246540352,3306.716610011629,0.20345837822098334,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2008,29.857453585921295,34850.79654511486,-56.96985025435383,5080.526192660075,-1.9080612514530328,126718.79474747556,29.857453585921295,4244.125989606407,0.20532775498622982,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2009,38.359635394565075,33151.44325881516,-2.896350636844552,3974.3482550559356,-0.07550516596554818,352660.7957230634,38.359635394565075,9193.538783557615,0.26694322915698093,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2010,22.18872867918494,31052.789358075897,7.893225938250348,-4010.348535399648,0.3557313288370107,238701.5888320735,22.18872867918494,10757.785733618774,0.16814901723226663,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2011,12.305125112225536,30889.67895043808,-12.079728998582413,-503.67842489505983,-0.9816827450686231,88666.30612166553,12.305125112225536,7205.640358225429,0.09261297254520157,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2012,40.73747891080546,31259.74860845259,10.402396664265103,-6154.970445764731,0.2553519987587133,35743.715952321334,40.73747891080546,877.4160038372049,0.30254381647822226,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2013,33.5437763300386,31843.880580767087,3.6863227441173,-3006.9159643477733,0.1098958777881005,949798.7921716762,33.5437763300386,28315.201688282403,0.23093236932406616,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2014,120.87056531002047,34566.6707444551,82.51092991545539,1415.2274856399417,0.6826387359389229,4437856.734826545,120.87056531002047,36715.77710788316,0.7597224637622303,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2015,50.815279405606105,36351.784521569694,28.626550726421165,5298.995163493796,0.56334533749042,1957459.2650362218,50.815279405606105,38521.07649378129,0.30317505030777364,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2016,83.05919032118334,38495.72597985801,70.7540652089578,7606.047029419933,0.8518511309267212,2640400.956147903,83.05919032118334,31789.38954181567,0.44407780482156795,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2017,104.38354303713406,36937.02049858856,63.64606412632861,5677.271890135966,0.6097327440177688,3190928.638639239,104.38354303713406,30569.26931004898,0.6010463474826999,Medium Region
Food Processing and Manufacturing,Milling and Refining of Cereals and Oilseeds,2018,119.83991099108258,33746.88368377943,86.296134661044,1903.0031030123455,0.7200951164546958,2116775.3432488674,119.83991099108258,17663.358773742573,0.7207938247788577,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2006,63.95773594702231,11517.826881191897,-27.809305286796736,-5305.375567048635,-0.43480753148972995,1986970.586506659,63.95773594702231,31066.93126461689,1.3849891848081761,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2007,84.80352836308563,11645.45185169443,-12.907940495565072,-3537.302200273276,-0.15220994626897866,2355591.7850641543,84.80352836308563,27777.049263548408,1.8273867347695014,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2008,47.83056290251807,12035.92129155653,-48.07361234702638,-2985.3844980361955,-1.005081467366455,1398873.3150269883,47.83056290251807,29246.432200222836,0.9524315087845789,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2009,46.40829403335148,15443.460582543405,-14.716228452834336,-802.491691501421,-0.31710341350316534,1196570.9252046589,46.40829403335148,25783.55766201488,0.6932627404463603,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2010,50.1794835717734,10363.595104176227,-16.383218685193825,-1931.0100390379575,-0.3264923733573375,1380938.1096926725,50.1794835717734,27519.974527387676,1.1394054206424948,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2011,29.94319382293895,12389.8858707642,-34.014542124083356,872.0589895723015,-1.1359690728123135,544786.1463006972,29.94319382293895,18193.989242501786,0.561862439023781,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2012,13.747447653263555,14787.892466645986,-71.05608070982208,3142.440614951556,-5.1686743970218965,700162.9543483794,13.747447653263555,50930.396100265585,0.21582184671796273,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2013,26.491090704520673,13252.73540435078,-21.339472197997395,1216.8141127942508,-0.8055339221784417,314393.2557764037,26.491090704520673,11867.886425784382,0.4382209710451597,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2014,51.54482126766758,12153.080991637733,5.136527234316098,-3290.3795909056716,0.09965166447357686,1387351.6956008908,51.54482126766758,26915.44293841857,0.9214899720385369,Medium Region
Food Processing and Manufacturing,Milling and Refining of Sugar,2015,44.66970031344018,15126.945889322595,-5.509783258333222,4763.350785146367,-0.1233449792515273,1506739.4145446578,44.66970031344018,33730.6810650644,0.6404521106887865,Medium Region
